status,source,destination_or_error
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-08.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-08.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-09.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-09.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-09.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-09.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-09.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-09.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-10.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-10.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-10.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-10.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-10.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-10.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-11.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-11.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-11.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-11.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-11.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-11.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-12.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-12.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-12.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-12.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-12.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-12.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-13.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-13.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-13.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-13.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-13.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-13.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-14.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-14.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-14.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-14.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-14.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-14.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-15.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-15.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-15.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-15.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-15.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-15.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-16.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-16.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-16.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-16.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-16.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-16.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-17.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-17.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-17.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-17.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-17.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-17.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-18.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-18.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-18.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-18.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-18.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-18.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-19.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-19.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-19.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-19.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-19.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-19.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-20.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-20.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-20.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-20.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-20.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-20.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-21.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-21.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-21.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-21.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-21.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-21.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-22.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-22.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-22.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-22.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-22.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-22.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-23.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-23.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-23.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-23.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-23.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-23.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-24.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-24.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-24.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-24.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-24.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-24.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-25.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-25.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-25.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-25.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-25.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-25.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-26.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-26.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-26.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-26.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-26.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-26.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-27.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-27.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-27.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-27.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-27.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-27.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-28.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-28.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-28.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-28.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-28.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-28.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-29.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-29.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-29.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-29.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-29.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-29.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-30.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-30.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-30.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-30.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-30.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BN-30.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BNHA-Doc-01.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BNHA-Doc-01.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BNHA-Doc-01.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BNHA-Doc-01.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BNHA-Doc-01.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BNHA-Doc-01.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BNHA-Doc-02.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BNHA-Doc-02.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BNHA-Doc-02.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BNHA-Doc-02.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BNHA-Doc-02.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BNHA-Doc-02.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BNHA-Doc-03.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BNHA-Doc-03.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BNHA-Doc-03.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BNHA-Doc-03.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BNHA-Doc-03.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\KINH DAI THUA\8 BO KINH DAI THUA\BAT NHA BA LA MAT KINH\BNHA-Doc-03.vi.vtt
